Format Version,1.0,
Take Name,230626_Group7_trial3_001,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 17:00:24 +0900,
Total Frames In Take,363,
Total Exported Frames,3630,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
42,0.420000,422,-0.074980,-0.071395
42,0.420000,423,-0.012705,-0.092409
42,0.420000,424,0.073665,-0.101821
42,0.420000,425,0.097753,-0.122070
42,0.420000,426,0.063023,-0.129513
42,0.420000,427,0.049015,-0.064050
42,0.420000,428,0.061706,0.013216
42,0.420000,429,0.088491,0.027077
43,0.430000,430,0.054694,-0.000334
43,0.430000,431,-0.036623,-0.023943
43,0.430000,432,-0.087766,-0.052615
43,0.430000,433,-0.081344,-0.062914
43,0.430000,434,-0.054804,-0.066651
43,0.430000,435,0.005926,-0.076580
43,0.430000,436,0.056995,-0.074270
43,0.430000,437,0.047418,-0.057580
43,0.430000,438,0.011454,-0.065274
43,0.430000,439,0.007427,-0.059141
44,0.440000,440,-0.001059,-0.054823
44,0.440000,441,-0.015598,-0.066220
44,0.440000,442,-0.024213,-0.066080
44,0.440000,443,-0.019281,-0.056166
44,0.440000,444,-0.019525,-0.054285
44,0.440000,445,-0.020536,-0.057938
44,0.440000,446,-0.025162,-0.054368
44,0.440000,447,-0.018344,-0.075072
44,0.440000,448,-0.006543,-0.062221
44,0.440000,449,0.008858,-0.061196
45,0.450000,450,0.021767,-0.066974
45,0.450000,451,0.032685,-0.056047
45,0.450000,452,0.014293,-0.056109
45,0.450000,453,0.001564,-0.058206
45,0.450000,454,0.007468,-0.055708
45,0.450000,455,0.011974,-0.054882
45,0.450000,456,-0.046269,-0.059599
45,0.450000,457,-0.054922,-0.054283
45,0.450000,458,0.018503,-0.058998
45,0.450000,459,0.103319,-0.060333
46,0.460000,460,0.100654,-0.070258
46,0.460000,461,0.032979,-0.068570
46,0.460000,462,-0.036409,-0.056339
46,0.460000,463,-0.058450,-0.056560
46,0.460000,464,-0.065777,-0.057523
46,0.460000,465,-0.063986,-0.025632
46,0.460000,466,-0.041612,-0.030595
46,0.460000,467,-0.015667,-0.045685
46,0.460000,468,-0.011093,-0.047183
46,0.460000,469,0.012360,-0.055957
47,0.470000,470,0.039375,-0.066637
47,0.470000,471,0.052321,-0.091445
47,0.470000,472,0.067486,-0.083680
47,0.470000,473,0.035361,-0.059107
47,0.470000,474,0.015653,-0.044539
47,0.470000,475,0.019409,-0.045746
47,0.470000,476,0.007515,-0.041660
47,0.470000,477,-0.003082,-0.038128
47,0.470000,478,-0.008964,-0.039550
47,0.470000,479,-0.010199,-0.044184
48,0.480000,480,-0.018724,-0.032692
48,0.480000,481,-0.011688,-0.061754
48,0.480000,482,-0.005017,-0.097424
48,0.480000,483,0.000405,-0.001798
48,0.480000,484,-0.009804,0.074774
48,0.480000,485,-0.001671,0.016728
48,0.480000,486,0.013851,-0.063946
48,0.480000,487,0.016031,-0.076708
48,0.480000,488,0.005204,-0.088848
48,0.480000,489,0.003040,-0.082097
49,0.490000,490,0.006040,-0.078941
49,0.490000,491,0.008497,-0.062136
49,0.490000,492,0.011117,-0.056126
49,0.490000,493,0.000306,-0.067541
49,0.490000,494,-0.067854,-0.080666
49,0.490000,495,-0.044268,-0.108957
49,0.490000,496,0.062054,-0.160080
49,0.490000,497,0.105345,-0.208676
49,0.490000,498,0.063579,-0.107075
49,0.490000,499,0.020563,0.057967
50,0.500000,500,-0.004020,0.067467
50,0.500000,501,-0.028691,-0.017110
50,0.500000,502,-0.010388,-0.045117
50,0.500000,503,0.020558,-0.032619
50,0.500000,504,0.017164,-0.082773
50,0.500000,505,0.005495,-0.149662
50,0.500000,506,-0.010789,-0.169313
50,0.500000,507,-0.032930,-0.074831
50,0.500000,508,-0.042446,0.100883
50,0.500000,509,-0.057831,0.120130
51,0.510000,510,-0.036461,0.028840
51,0.510000,511,0.002751,-0.024034
51,0.510000,512,0.012334,-0.056054
51,0.510000,513,-0.004871,-0.071258
51,0.510000,514,0.009593,-0.073491
51,0.510000,515,0.024442,-0.082129
51,0.510000,516,0.003360,-0.078517
51,0.510000,517,-0.036251,-0.073083
51,0.510000,518,0.011245,-0.070986
51,0.510000,519,0.058620,-0.077375
52,0.520000,520,0.066836,-0.076422
52,0.520000,521,0.046297,-0.059673
52,0.520000,522,-0.023952,-0.055073
52,0.520000,523,-0.039429,-0.048112
52,0.520000,524,0.015087,-0.056667
52,0.520000,525,0.057859,-0.102578
52,0.520000,526,0.063139,-0.158731
52,0.520000,527,0.041438,-0.093759
52,0.520000,528,-0.055601,0.020353
52,0.520000,529,-0.110632,0.017563
53,0.530000,530,-0.045224,-0.044437
53,0.530000,531,0.072167,-0.074605
53,0.530000,532,0.076374,-0.066873
53,0.530000,533,0.037304,-0.061573
53,0.530000,534,0.014427,-0.045645
53,0.530000,535,-0.007341,-0.027317
53,0.530000,536,-0.006623,-0.024195
53,0.530000,537,-0.010510,-0.032981
53,0.530000,538,-0.012437,-0.064767
53,0.530000,539,-0.003631,-0.102335
54,0.540000,540,-0.001672,-0.091311
54,0.540000,541,-0.012833,-0.061303
54,0.540000,542,-0.025820,-0.051480
54,0.540000,543,-0.019113,-0.046996
54,0.540000,544,-0.002483,-0.045054
54,0.540000,545,-0.001756,-0.052686
54,0.540000,546,-0.001161,-0.047292
54,0.540000,547,-0.000685,-0.045998
54,0.540000,548,-0.000315,-0.048400
54,0.540000,549,-0.000041,-0.063839
55,0.550000,550,0.000153,-0.071495
55,0.550000,551,0.000277,-0.072776
55,0.550000,552,0.000344,-0.069317
55,0.550000,553,0.000366,-0.060266
55,0.550000,554,0.000354,-0.060645
55,0.550000,555,0.000316,-0.051864
55,0.550000,556,0.000263,-0.028979
55,0.550000,557,0.000200,-0.033789
55,0.550000,558,0.081349,-0.050450
55,0.550000,559,0.074365,-0.051652
56,0.560000,560,0.075358,-0.053422
56,0.560000,561,0.048920,-0.059340
56,0.560000,562,-0.002243,-0.054253
56,0.560000,563,-0.015925,-0.063959
56,0.560000,564,-0.008095,-0.096443
56,0.560000,565,0.000812,-0.147148
56,0.560000,566,-0.000921,-0.123878
56,0.560000,567,-0.001423,0.010443
56,0.560000,568,-0.002657,0.103018
56,0.560000,569,-0.000372,0.053915
57,0.570000,570,0.003562,-0.045686
57,0.570000,571,0.000423,-0.072254
